skill,n_ag,lift_ag,z_ag,n_fin,lift_fin,z_fin,n_joint,lift_jo,z_jo,lift_delta,z_delta,lift_comp
Contextual Reasoning,6,11.067131242740999,1.166782696192712,1,1.253855466077162,0.011635368065299627,1,19.606584362139916,0.23637370005827854,1.9259259259259258,0.12169446896229406,13.876583002504136
Continuous Improvement,153,1.0938443670150988,-1.5795397695912163,285,1.3850728985736092,0.6160850133814302,28,2.127846364883402,-0.005914414490876965,2.157037037037037,0.8074928555119352,1.5150541880100177
Continuous Integration,15,0.9920735177755876,-0.5921264516242601,46,2.0681122030117334,0.9226941249760794,6,4.218149623727313,0.1498557311122378,6.419753086419753,1.1196644363365182,2.0517193483964706
Continuous Learning,132,2.282595818815331,0.6850109063680864,141,1.6574401942207486,0.9614858508718355,17,3.124799382716049,0.13815929279540212,1.4235104669887277,0.16880317326347674,3.7832660572647505
Contract Management,0,0.0,-0.6828208890151767,7,1.1968620358009274,0.00022726493429545879,0,0.0,-0.08050878885452577,,0.0,0.0
Conversational Ai,83,9.373182583137785,3.9174943625239296,10,0.7676666118839768,-0.35377244250035156,7,8.402821869488536,0.34578170282349546,0.8869395711500975,-0.23030793253455964,7.195479316167285
Cost Analysis,3,0.49802090592334497,-0.6050621132401663,4,0.45138796778777834,-0.5092388509376741,1,1.7645925925925927,-0.01790416660962123,4.814814814814815,0.3744540829002103,0.22480064464056704
Problem-Solving,261,0.8970562901724847,-2.9345773490344214,555,1.2966890378996736,0.4754378255430068,40,1.461360325128441,-0.22359840106492418,1.7429193899782134,0.6035524272415169,1.1632030578456096
Creative Thinking,9,1.8000755635783552,0.00017735053450344137,9,1.223642081352411,0.016747844200766308,0,0.0,-0.09028726864907421,0.0,-0.29273704365076236,2.2026482092086326
Critical Thinking,21,0.3895135577054095,-1.9663780910473867,160,2.0173763923476127,1.6445229819546225,7,1.3801282847092904,-0.10660960120248407,4.814814814814815,0.9910271704633995,0.7857954558142227
Crm,96,1.5472494164608774,-0.37352599435415423,53,0.5806689876881613,-1.350974220586329,2,0.3426393383674937,-0.2679439515959508,0.20488573680063044,-0.7862942215585612,0.898439752357436
Crm Tools,7,0.5810243902439025,-0.8006542574515806,13,0.7335054476551398,-0.44579132479775335,0,0.0,-0.14018888670772794,0.0,-0.25815867646792695,0.42618455546440837
Cross-Functional Collaboration,111,0.891905785051489,-1.9188252995327568,117,0.6390657336782437,-1.734344768070369,17,1.45198809651859,-0.14731337615918033,1.7415287628053584,0.3914133358924521,0.5699864248957998
Cross-Functional Team Leadership,11,1.426622386759582,-0.19444930683275266,11,0.969778837044055,-0.17400526623171772,0,0.0,-0.11213345118331002,0.0,-0.3236469310842427,1.3835081991327214
Css,22,1.1896264853760683,-0.4937838373562605,26,0.9557074236549051,-0.2863780494734734,0,0.0,-0.1737278417586988,0.0,-0.4578144340832787,1.136934863450402
Cuda,14,2.4724442138038403,0.29748851155348116,0,0.0,-0.7978875412827221,0,0.0,-0.09608638215577926,0.0,-0.36514659423289597,0.0
Customer Advocacy,1,1.3833914053426248,-0.06644859779521563,3,2.821174798673615,0.37180325129656294,0,0.0,-0.03432501011043718,0.0,-0.09756219094336348,3.9027889694542885
Customer Collaboration,4,5.533565621370499,0.5724656882033959,0,0.0,-0.2850321578691833,0,0.0,-0.03432501011043718,0.0,-0.19513699823055086,0.0
Customer Engagement,25,1.5485724686671174,-0.18921591895029524,17,0.7158204713052455,-0.5359671048638011,0,0.0,-0.16230450773044117,0.0,-0.4880633959856797,1.1084998743716235
Customer Focus,31,1.6494282140623604,-0.12204305888401387,41,1.4829252146874126,0.34098228736584196,0,0.0,-0.17513876548568774,0.0,-0.543554718789296,2.4459786884499013
Customer Interaction,17,2.5655622426354134,0.3660345642907747,7,0.7181172214805563,-0.3416052694888233,1,1.6041750841750841,-0.026509353444291762,0.6018518518518519,-0.19619492133190755,1.842374429216768
Customer Needs Analysis,2,2.3715281234444996,0.09766512219167686,1,0.8060499424781755,-0.09932063586388014,0,0.0,-0.03707541044487567,0.0,-0.13797674717936728,1.9115701074878144
Customer Obsession,20,3.0742031229836106,0.6005737282540193,2,0.2089759110128603,-0.7038154600370771,0,0.0,-0.10299664726572612,0.0,-0.4364901133558751,0.6424343982640803
Relationship Management,17,0.8349462919819393,-0.8222100122489486,77,2.570774668613826,1.6764088811402276,1,0.5220688143765067,-0.13805775933946116,0.6018518518518519,-0.19619492133190755,2.146458777080213
Customer Satisfaction,21,1.07930227289889,-0.5987431116780707,40,1.3974859683832146,0.24377181987892477,0,0.0,-0.17820369284688253,0.0,-0.44727891351979776,1.5083097820203097
Customer Service,97,1.1190184821534506,-1.1965251349736008,98,0.7685201675330485,-1.1077455969270036,4,0.4905052376907832,-0.2910796674684205,0.4141776184786938,-0.6190672532621272,0.8599882713771475
Customer-Centric Mindset,1,0.25539533637094614,-0.5800479435786117,7,1.2152752978901724,0.010261768107930124,0,0.0,-0.07989637113939227,0.0,-0.09756219094336348,0.31037564348796237
Customer-Facing Experience,135,1.805877579899317,0.010093283270749898,121,1.10028090455925,-0.23000239081084825,4,0.568764735726863,-0.2574690266384887,0.29403449250777497,-0.8463470447453018,1.9869726171348898
Customer-Facing Role,6,2.3163763066202088,0.15474886837790935,0,0.0,-0.5395921661189005,0,0.0,-0.06498059944044765,0.0,-0.2390033401146745,0.0
Cybersecurity,62,1.5361838889177806,-0.3142520074090688,57,0.9600415732799763,-0.4157526406593295,4,1.0534881149806523,-0.13112661001877535,0.6641123882503194,-0.3360219826163795,1.4748003975639785
Dashboard Development,149,0.7359428243834016,-2.8801401904815176,304,1.0206928161818254,-0.6957788036097808,15,0.7875301662864888,-0.36689218933207746,1.077943615257048,-0.13132971371681104,0.7511715539687007
Data Analysis,142,0.5634079719655432,-3.747363847938893,420,1.1327852920104378,-0.2812696738544351,22,0.9278450534664684,-0.3679558744253129,1.7654320987654322,0.4626978870417097,0.6382202640439963
Google Analytics,5,0.30971449373342347,-1.1362758969600497,12,0.5052850385684086,-0.7730424312633578,0,0.0,-0.16230450773044117,0.0,-0.21817449872396172,0.15649409991128801
Data Annotation,4,2.7667828106852497,0.21542929081349357,1,0.4701957997789358,-0.24307340989654552,0,0.0,-0.04854416838291087,0.0,-0.19513699823055086,1.3009296564847628
Data Architecture,66,1.3312831021037168,-0.6205860441607353,81,1.110644756707474,-0.16694034608151112,6,1.2864587552315379,-0.11459029911296983,0.9629629629629629,-0.15797206181528378,1.4785825970447537
Data Center Operations,3,0.3112630662020906,-0.8768380160661481,6,0.4231762198010422,-0.6688843189128623,0,0.0,-0.12537778335280564,0.0,-0.16898995550397125,0.13171912771908223
Data Cleansing,2,0.3223436284293495,-0.6981271079161177,18,1.9720833544126237,0.5265009286537986,0,0.0,-0.10058311332169223,0.0,-0.13797674717936728,0.6356885040264879
Data Collection,24,0.5937656106388614,-1.4524762896947094,34,0.5718029398205835,-1.105394840867612,0,0.0,-0.2570439976444245,0.0,-0.4781922019292715,0.33951692172766484
Data Curation,5,1.9303135888501741,0.039277590180120295,1,0.26243486499289437,-0.41968429931420875,0,0.0,-0.06498059944044765,0.0,-0.21817449872396172,0.5065815860838448
Data Engineering,233,1.8375118144123417,0.08006420276766615,213,1.1418721750450924,-0.17022314050238613,30,2.5148588017946687,0.07622255675280527,1.4230979748221129,0.22427306640012729,2.098203612194075
Data Entry,1,0.09881367181018748,-1.0288405315057196,8,0.5373666283187837,-0.583256105026075,0,0.0,-0.12847624509277503,0.0,-0.09756219094336348,0.053099169652439285
Data Exploration,20,2.2585982128042854,0.254330923084803,21,1.612099884956351,0.33883777154667627,3,3.601209372637944,0.08042612279077103,1.6993464052287583,0.1527667406061888,3.6410859190244085
Data Extraction And Processing,22,1.0061028402491816,-0.6997874434092388,43,1.3367550010244122,0.1805306532921278,1,0.4861136618712376,-0.1462366494744006,0.45855379188712525,-0.27737600292165193,1.3449130032479588
Data Governance,100,1.1682404548987682,-1.102469009986228,183,1.453272310083804,0.654264819645661,15,1.8626945030885915,-0.050650948763401475,1.699346405228758,0.3421405865729407,1.6977715046240869
Data Infrastructure,55,1.330959661116811,-0.5668079044506791,58,0.9540999319129425,-0.4313121243122842,3,0.7716877227081309,-0.1666941660481068,0.5555555555555556,-0.3806861360087608,1.2698685220504224
Data Ingestion,52,1.7161754213395588,-0.08608878714331586,51,1.1441742722254817,-0.07941715314544368,9,3.157322730284957,0.10325105383997267,2.015503875968992,0.40206517332422465,1.9636037637224493
Data Integration,38,0.8859922483655014,-1.1305504583102857,74,1.172847950010379,-0.042660515791903074,3,0.7435081148564295,-0.17329904075177985,0.8253968253968254,-0.18500121244315354,1.0391341922205648
Data Integrity,28,0.46528479699211406,-1.9648729028988225,89,1.0053435718997064,-0.41041716143098667,1,0.17663589515441366,-0.2880835483962229,0.35665294924554186,-0.35712840147973374,0.4677710797586817
Data Interpretation,4,0.5228565941452441,-0.668739223491625,4,0.35542359668329004,-0.6487151174026621,0,0.0,-0.11169432676738861,0.0,-0.19513699823055086,0.1858355712406779
Data Lakes,53,1.1905777182651007,-0.765622051461482,78,1.1910778581680213,-0.009888196195454151,5,1.1939056783441087,-0.12015161062898237,1.0030864197530862,-0.11931166157680419,1.418070758653766
Data Management,64,0.5895918975045149,-2.3943643373676724,207,1.2963000739743356,0.28733334031209884,14,1.370937641303901,-0.15337599191787185,2.696296296296296,0.7966694930266434,0.7642880203497715
Data Manipulation,17,0.74857253763898,-0.9469604259557197,40,1.1973155644238151,0.0011394287738424947,1,0.46806169564790256,-0.15064968475607354,0.6018518518518519,-0.19619492133190755,0.8962775504153829
Data Mapping,0,0.0,-1.0896375997097167,35,2.3509789988946785,0.9956101253154849,0,0.0,-0.12847624509277503,,0.0,0.0
Data Migration,6,0.3434626937402379,-1.1549027957792153,24,0.9339061402505758,-0.3036247265650035,0,0.0,-0.168843009449069,0.0,-0.2390033401146745,0.3207619186310112
Data Mining,43,1.0420875403748824,-0.9180264508373623,97,1.597979302022427,0.7075845884203291,8,2.060838064341714,-0.011263302353612628,2.201058201058201,0.446117386015684,1.6652343204145224
Data Modeling,162,1.1182174187052236,-1.5519311746569855,223,1.0463567236660556,-0.5013870138765372,8,0.5869746669746669,-0.3552093856972203,0.5002405002405003,-0.7117389280919386,1.1700543145827116
Data Pipelines,269,1.9034899643844811,0.23179716649681606,210,1.0101393141030843,-0.6149239578491136,24,1.8052098133939567,-0.07806730231304725,0.9433106575963719,-0.34497400347222823,1.9227900470254442
Data Platforms,82,1.397594602522734,-0.5793588420930642,103,1.1933511468722064,-0.006550002089476926,5,0.9058483534869571,-0.1794462443553769,0.6253006253006252,-0.4145336865550721,1.66782112178291
Data Preparation,30,2.5671180717698197,0.487173087396098,14,0.8143597356996001,-0.36195156761762737,1,0.9095838106147385,-0.07970940871074961,0.3320561941251597,-0.3808073478371518,2.090557594436137
Data Preprocessing,17,3.0022536881903776,0.5290214064237225,8,0.9603999314633581,-0.15529413927835486,3,5.631678486997636,0.15426161657165205,2.0634920634920637,0.24293301974211134,2.883364236373653
Data Privacy,58,2.111492144996638,0.3050078456601621,46,1.13836877841216,-0.08401189051160655,2,0.7739441195581547,-0.1356161653763233,0.34391534391534395,-0.5223340201560062,2.4036567337266943
Data Processing,89,1.4686501201848146,-0.48444371206095566,93,1.0432177187938216,-0.3300575530974079,10,1.7540681834916427,-0.05843747513954079,1.2189404594467885,-0.0022502973021593458,1.5321218280854743
Data Quality,120,0.8901177943223324,-2.0018117276676066,246,1.2404092948591763,0.14122505433366098,10,0.7884685400324364,-0.2984423366114039,0.8754208754208753,-0.2868703012315191,1.1041103855969696
Data Querying Languages,11,1.0678810848258857,-0.44246041575290895,27,1.7817946096885986,0.5134332403431281,4,4.127701970976824,0.11825804172142673,5.502645502645503,0.8253972975845403,1.9027447607311763
Data Reporting,3,0.1729239256678281,-1.2877880404834747,37,1.4497703826517185,0.2898120601725739,0,0.0,-0.16825904871569955,0.0,-0.16898995550397125,0.25069998588508446
Data Science,408,1.9868243826804024,0.5044562038941396,392,1.2976245480552149,0.4018712857050759,54,2.7951892050454683,0.17290189629382943,1.4689265536723164,0.36471916054517933,2.5781520916407383
Data Security,51,1.2866801520815903,-0.6077864342735989,68,1.1661999167769348,-0.0525620055772434,3,0.8045254981425194,-0.15936510388255037,0.6018518518518519,-0.34006128143973885,1.5005262862760844
Data Storytelling,7,0.628134475939354,-0.7399182476141367,17,1.0369723584313826,-0.14705656834406386,0,0.0,-0.1348249306173456,0.0,-0.25815867646792695,0.6513580889268925
Data Strategy,35,1.1955234367158485,-0.6154755849157975,50,1.1609772834047793,-0.052956149516997834,1,0.36308489559518364,-0.18175593813430552,0.2832244008714597,-0.43534646189706705,1.3879755518051113
Data Structures,87,1.4370752509230849,-0.5305516869037344,87,0.9768844078989232,-0.4731467113798124,9,1.5802321724709785,-0.08378130500971505,1.1111111111111112,-0.07701505537916063,1.4038564056041942
Data Transformation,23,0.7744747015711246,-1.0562044323819175,54,1.2360522444492914,0.05948782820718721,2,0.7158590639320862,-0.14696381345032358,0.9171075837742505,-0.109977123026898,0.9572911931461837
Data Trend Analysis,5,0.5187717770034843,-0.7530946262207792,29,2.0453517290383707,0.7175327870642514,0,0.0,-0.12537778335280564,0.0,-0.21817449872396172,1.0610707510703847
Data Validation,178,1.2337887439715436,-1.2846021365734073,261,1.2297730646410243,0.11080256111981081,27,1.9893110647181629,-0.037295570115639366,1.7218543046357617,0.4780909720489201,1.5172801647934853
Data Visualization,115,0.6236785819577988,-3.039936442565091,322,1.1870869456686102,-0.03526177880937743,16,0.9223613682287319,-0.3153504186116364,1.5563037785260008,0.2592534746941902,0.7403607029352134
Data Warehouse Architecture,3,0.7114584370333499,-0.4223287328570249,1,0.16120998849563511,-0.5943856511917274,0,0.0,-0.08291328916591752,0.0,-0.16898995550397125,0.11469420644926888
Data Warehouses/Sql,30,0.6897796480932756,-1.385580653943452,68,1.062824854901971,-0.2436159050851982,2,0.48880681235251877,-0.2060679792031546,0.6878306878306879,-0.22331134265137328,0.7331149543990683
Data Warehousing,72,1.0198380326075325,-1.2376390743625554,101,0.9724868759932936,-0.5214040195765657,6,0.9033750474023512,-0.19731860867782705,0.8754208754208754,-0.2219884985412781,0.991779102349646
Data-Driven Analysis,128,0.679964543554007,-2.9233899716991876,218,0.7872206158218854,-1.5664132233368133,13,0.7340705185185186,-0.36743941518600176,1.0885668276972624,-0.1126335645435951,0.5352821067136326
Data-Driven Decision Making,34,0.8436826507919148,-1.1469867514714818,66,1.1132887097904847,-0.1458204522811152,2,0.5275314178154238,-0.1937191835505136,0.6018518518518519,-0.27756016101716413,0.9392623697727469
Data-Driven Insights,37,0.8157048923932609,-1.253040661719711,81,1.2138919452460175,0.032410511231240606,9,2.109074811863657,-0.005724721357586104,3.0952380952380953,0.7520939784746884,0.9901775985739489
Database Design,13,0.7290846595724645,-0.8546561450519357,19,0.7243556915513335,-0.5532336901387791,2,1.1922922922922923,-0.07609572150950773,1.7508417508417509,0.13601116170221036,0.5281166227840811
Database Technologies,42,1.177752142386289,-0.6995496227539099,77,1.4677733749855968,0.44522567598260077,7,2.0865115115115116,-0.0075974511750201675,1.9259259259259258,0.32220142274926555,1.7286732369268405
Databricks,121,1.7558429375502544,-0.06820541215389016,150,1.479637132171476,0.6466651193628653,21,3.239199689199689,0.16865109055290117,2.022222222222222,0.6191040176916203,2.598010408660399
Dataops,7,0.960370892965128,-0.4272715793217443,13,1.2124056986035368,0.01186889487441112,1,1.4583409856137128,-0.03517733093264713,1.6049382716049383,0.07289671076646434,1.1643591434038885
Dbt,61,1.6280426185061114,-0.19702360208852146,54,0.9797005731728307,-0.3671309600216237,2,0.5673931165892581,-0.18218830450499118,0.32642812303829255,-0.5470101135443944,1.5949942865002333
Debugging,137,2.197386927906546,0.5863529754365167,68,0.7414101886369305,-0.9984872855598267,12,2.0459044551798176,-0.016066151397689736,0.9244444444444444,-0.2624476038277672,1.6291650567275175
Decision Making,58,0.943961194233791,-1.267444759354188,222,2.4560815894334995,2.6777768258412173,13,2.2489905591866375,0.013888156682277296,2.781893004115226,0.7984366724182773,2.3184457102972735
Deep Learning,181,2.7667828106852497,1.4526340843163803,76,0.7897211222806434,-0.9136813226358367,16,2.5997680922174475,0.06748935190935225,0.9337822671156005,-0.2922919534725454,2.1849868263611483
Demand Planning,7,1.1282026995027232,-0.31485962861868017,0,0.0,-0.8352270460337904,0,0.0,-0.10058311332169223,0.0,-0.25815867646792695,0.0
Design And Architecture,615,2.251252165695385,1.4038394159390057,401,0.9978311746576576,-0.915996739733239,57,2.217900281759157,0.019807895080404456,0.9836718438868977,-0.44816363417836214,2.246369592946422
Design Patterns,81,2.518083232196688,0.7575604262271157,54,1.1411493567668551,-0.08657251685562253,13,4.295824663614925,0.2269309596299135,1.8409586056644882,0.3957486729371771,2.873509060706654
Designing And Architecting,102,3.513010539708243,1.6997581590938877,46,1.0769629936845333,-0.1778594198148441,16,5.857568772091595,0.37224946666845643,1.7915590008613262,0.4100349250869924,3.7833823476895074
Detail-Oriented,23,0.459465737514518,-1.7993316830843726,86,1.1678509395231327,-0.055864829430954645,1,0.2123456790123457,-0.25789856389712895,0.4377104377104377,-0.291758890580281,0.536587493235019
Developing Strategic Insights,8,0.5824805917232104,-0.8538822317194494,35,1.7323003149750262,0.5431858909695657,1,0.7739441195581547,-0.09584718260208011,1.3756613756613758,0.03169529661253675,1.0090313125089572
Devops,212,2.0665576836122357,0.5061198331096586,199,1.3186465882232514,0.34165903292560096,26,2.694034492507775,0.10253467219091786,1.3460772600557547,0.13250116462533743,2.72505923886182
Devsecops,16,1.3482799483542334,-0.29215922557466545,18,1.0310892665203057,-0.15736645462303886,4,3.5829291220154165,0.0919400230862998,3.2098765432098766,0.5212915520634787,1.3901969830126022
Digital Accessibility,14,3.2733768464445205,0.5619062825448224,0,0.0,-0.6934034981396484,0,0.0,-0.0835036093682102,0.0,-0.36514659423289597,0.0
Digital Marketing,22,1.0678810848258857,-0.6259643253033705,24,0.7919087154171549,-0.5091398946059204,0,0.0,-0.18337770960542119,0.0,-0.4578144340832787,0.845664338102745
Digital Transformation,54,1.7751240211129127,-0.025331077998379383,44,0.9832213159733785,-0.32533178763319925,2,0.6988485515218189,-0.15050680782532821,0.37037037037037035,-0.48791820013401993,1.7453397760545932
Dimensional Modeling,6,0.493090005864698,-0.863440112023615,24,1.3407563399636981,0.13845412741736823,0,0.0,-0.14088870377671844,0.0,-0.2390033401146745,0.661113551535831
Disaster Recovery,11,1.1272078117606574,-0.3955108431758967,19,1.3235141030814488,0.10919286318609582,1,1.089254686785551,-0.06231163291889742,0.9629629629629629,-0.064418964936233,1.4918754359688091
Distributed Systems,214,3.3357268816148924,2.2721219454685957,104,1.101980015256548,-0.20921899034694574,22,3.6451677969048863,0.22349930341906174,1.103395061728395,-0.12957906412928902,3.6759043598936563
Distributed Training,12,2.0750871080139373,0.12355431878145214,3,0.35264684983420186,-0.56585830282479,0,0.0,-0.0971036222466779,0.0,-0.3380454816018256,0.7317729317726791
Docker,215,2.894687612152451,1.7509496412801737,104,0.9518318866571157,-0.584371532815464,23,3.2916163527680156,0.18357620852455636,1.1535493827160492,-0.07480131669701379,2.7552559711580487
Documentation Skills,8,0.6177003484320558,-0.8048949425451143,16,0.839791567977262,-0.35556437174839833,0,0.0,-0.14535570009827947,0.0,-0.2759891826181689,0.5187395441498571
Drafting,10,1.0375435540069686,-0.4458559180685771,17,1.1989992894362862,0.0021824071610833215,0,0.0,-0.12537778335280564,0.0,-0.3085785892196981,1.2440139840135545
Dynamodb,24,2.385728890650754,0.34576012282869,10,0.6757304907002669,-0.4585372107815811,0,0.0,-0.1280930244743914,0.0,-0.4781922019292715,1.6121097539572373
E-Commerce,22,1.103369580092003,-0.5857364351785991,1,0.03409274681176573,-1.454604669491094,0,0.0,-0.18040020896988046,0.0,-0.4578144340832787,0.037616899733880924
Economics,48,0.5394945494091753,-2.25697353925958,218,1.6655818716610642,1.214940165590842,8,0.9557712079039093,-0.2123655095232987,1.9259259259259258,0.34448848860798365,0.8985723413558767
Edge Computing,5,1.6939486596032143,-0.0339974052261929,0,0.0,-0.5760164690916543,0,0.0,-0.0693670495820258,0.0,-0.21817449872396172,0.0
Eks,25,2.71253216733848,0.5138412060400533,23,1.6963926893985133,0.4152919133388848,4,4.613313967562334,0.13932032368698533,1.834215167548501,0.21731224837307794,4.601519738431302
Elasticsearch,31,3.477172991807138,0.921789657886171,14,1.0674715454440704,-0.10632174156744081,5,5.961461461461461,0.2118814164395233,1.8518518518518516,0.2487267544639979,3.7117832273407476
Electrical Engineering,28,1.2665381803681797,-0.4715278942940768,20,0.6149699833620959,-0.7600477142562667,2,0.9616308406499142,-0.10508416838375226,0.7407407407407407,-0.19370278813452013,0.7788829637084786
Electrical Systems,0,0.0,-0.5248589696855587,1,0.289351261402422,-0.3880190009990526,0,0.0,-0.061883944923578196,,0.0,0.0
Embedded Systems,6,0.7064126325153829,-0.6022920277241782,0,0.0,-0.9773047990255125,0,0.0,-0.1176933993613825,0.0,-0.2390033401146745,0.0
Emerging Technologies,86,1.7779077587964993,-0.028334809942660653,111,1.5599023793413263,0.6940191340300182,16,3.5160001844933357,0.17717321443877102,2.201058201058201,0.6314334590965445,2.7733625431960642
Emr,19,1.2979968741486356,-0.36083966722579097,19,0.8823427353876324,-0.3327295899947233,1,0.7261697911903673,-0.10238208161076115,0.5349794238683128,-0.23079353168935038,1.1452781124609037
Encryption,20,1.7474417751696314,-0.033059693166529555,22,1.3066493804383057,0.10258929371064576,1,0.9287329434697856,-0.077667883694822,0.50682261208577,-0.24695312280885492,2.283293712877412
Engineering Best Practices,123,2.722514285714286,1.1515422413664271,108,1.624996684036002,0.790024475114324,25,5.881975308641976,0.46767397514773196,2.456538170823885,0.9387571220097725,4.424076686526359
Engineering Collaboration,22,2.6274484245356327,0.44447352051373024,12,0.9742186355131905,-0.17776932293402783,2,2.538982147615241,0.020806920739049974,0.9629629629629629,-0.09112276296192501,2.5597092190323862
Engineering Degree,3,0.43686044379240785,-0.6768011230767483,1,0.09898858942714436,-0.8048962738731859,0,0.0,-0.1058203841674473,0.0,-0.16898995550397125,0.043244199107526735
Engineering Or Computer Science,0,0.0,-0.3941905679383778,5,2.5647043624305588,0.42552979177614464,0,0.0,-0.04647729950598778,,0.0,0.0
Enterprise Architecture,35,1.9563110782622979,0.12380279976307267,34,1.2918510862613184,0.11108948166971523,8,4.753111360518768,0.20518406056247898,2.853223593964335,0.6456977688233583,2.5272625915182005
Enterprise Cloud Transformation Initiatives,0,0.0,-0.14555873359058863,0,0.0,-0.14251339524992668,0,0.0,-0.017162167368150783,,0.0,0.0
Enterprise Security Solutions,0,0.0,-0.2058524259172998,0,0.0,-0.20154564146747234,0,0.0,-0.024271129036879557,,0.0,0.0
Entrepreneurial Mindset,15,2.736378603974423,0.40648223620514934,2,0.2480153669163617,-0.6201475220337442,1,1.9391127391127392,-0.009432114519962032,0.6878306878306879,-0.15785565957036415,0.6786639434867981
Entrepreneurial Spirit,66,1.492705712576783,-0.38341201062403246,83,1.2760627154763486,0.1459117583631512,5,1.2020385508123927,-0.11872837794797529,0.7893139040680024,-0.26675852061299576,1.9047861049977879
Equipment Maintenance,0,0.0,-0.2223464971456363,0,0.0,-0.21769462902736822,0,0.0,-0.02621587293796672,,0.0,0.0
Erp Systems,85,2.6276708257904606,0.8746419993595314,22,0.46231542324632785,-1.1636708491051195,5,1.6430098627491552,-0.05448749138266557,0.6018518518518517,-0.439329716552173,1.2148127499773447
Ethical Ai Practices,83,5.964752552905863,2.791496922399491,29,1.4166938382949754,0.22574089616455686,7,5.347250280583614,0.22217080318084012,0.8869395711500975,-0.23030793253455964,8.450228188655961
Etl,102,0.8856020293615967,-1.8582394560064588,171,1.0092487250485107,-0.5572684610855712,12,1.107484890748489,-0.2112134852485319,1.2839506172839505,0.045900993130317376,0.8937927190335653
Etl Pipelines,24,0.9554357907402301,-0.7984037690757094,30,0.8118488629276588,-0.5344259742105235,3,1.2694910738076206,-0.08308894174294104,1.3756613756613758,0.05491556917753893,0.7756694603128443
Etl Processes,29,0.9706052602000674,-0.8551282813254077,50,1.1375704833361349,-0.08883230325564832,6,2.134587813620072,-0.0020326354970353782,2.5120772946859904,0.4739454363764412,1.1041318949743857
Event-Driven Architectures,41,4.693990147783251,1.555663731164427,11,0.8560806285630278,-0.27855726973409245,7,8.518722860791826,0.3497516606791895,1.9825708061002179,0.342794363972054,4.018434036182946
Excellent Communication,157,1.2293912300308987,-1.2173181721863406,213,1.133792890787698,-0.19614625553305345,21,1.7479454926624738,-0.0863416703010058,1.4869281045751634,0.2412550390771431,1.3938750366057764
Executive Communication,14,1.6600696864111497,-0.07592468031745023,17,1.3702849022128982,0.13877216243165283,1,1.2604232804232804,-0.04860782564297477,0.7407407407407407,-0.1369287420139617,2.274768427910499
Financial Services,79,1.001110726919701,-1.3405384290393947,502,4.324365645600472,7.342930305420263,36,4.849262086513995,0.4478341582101849,8.062015503875967,3.1402829929969216,4.329168834933671
Experimental Design,51,2.22798826334128,0.381952770017056,20,0.5939315365628662,-0.8016347271187987,5,2.321832358674464,0.014986051658108521,1.0466988727858293,-0.09347698210817956,1.3232724926903183
Experimentation,245,3.1675784514854497,2.2264561305498556,137,1.2040527956955924,0.01847444188484807,30,4.122879889235029,0.3240598683700372,1.3436692506459949,0.13978718201422113,3.813931690096171
Feature Delivery Trade-Offs,5,1.077967328838409,-0.29272771855749447,5,0.7327726749801596,-0.27697338636318775,0,0.0,-0.08696152231416321,0.0,-0.21817449872396172,0.7899050030941384
Feature Engineering,68,2.808078076516373,0.919745217659327,47,1.3193553784841778,0.16647700979370655,12,5.267440574903262,0.2858890962200955,2.0634920634920637,0.4863511158805666,3.7048529134553814
Finance,155,0.7804391913670858,-2.7317392287900506,534,1.82773107975943,2.447056157954636,31,1.6591559105359528,-0.13154514808663823,2.4074074074074074,1.015403143050459,1.42643296592394
Financial Analysis,3,0.1391119848947891,-1.4663166334101752,58,1.828247355565024,0.8016560251592059,0,0.0,-0.1876247848396966,0.0,-0.16898995550397125,0.25433111851129975
Financial Management,3,0.32130381027312577,-0.8571153849626718,10,0.7280451093351263,-0.3970693376498813,0,0.0,-0.12340185729521426,0.0,-0.16898995550397125,0.23392366768009054
Financial Modeling,8,0.4992690786198947,-0.9862156366662247,35,1.4848288414071655,0.3168950032521002,2,1.3267613478139795,-0.06204297359818089,3.2098765432098766,0.3685537146822724,0.7413291275576013
Financial Planning Model Design,12,0.6244776249822507,-0.9749579747613759,52,1.8395120944329522,0.7700320547795699,2,1.1063276442586787,-0.08606614622737382,1.9259259259259258,0.1721222791942523,1.1487341438576155
Forecasting,110,1.1564766656442462,-1.1843358539767934,164,1.1720650208549024,-0.06576352555944717,19,2.123322309009453,-0.005697245339548244,2.0105820105820107,0.581982926709731,1.3554658472365315
Financial Reporting,5,0.24128919860627177,-1.34756337129727,54,1.771435338702037,0.7157210955031089,0,0.0,-0.18391392486009867,0.0,-0.21817449872396172,0.4274282132582441
Firehose,2,1.0375435540069686,-0.19933785925726438,0,0.0,-0.4654750433975408,0,0.0,-0.05605495779376357,0.0,-0.13797674717936728,0.0
Firmware Development,7,0.960370892965128,-0.4272715793217443,0,0.0,-0.9053051309061438,0,0.0,-0.10902252625158142,0.0,-0.25815867646792695,0.0
Apache Flink,20,2.321775785190419,0.28520029445326184,20,1.5782796076495746,0.3071491691773754,2,2.467961667961668,0.017207671770751522,1.0699588477366255,-0.05067103753103639,3.6644113753006176
Flow Cytometry,0,0.0,-0.34650923200304073,0,0.0,-0.33925967511743305,0,0.0,-0.04085538043578617,,0.0,0.0
